epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy,lbfgs_phase
1,7.235714285714286e-05,1.1534194277340524,1.0762401599985014,1.0615182052900352,0.9846806792688148,96.61963927545578,89.15970615419181,1.8380246754159382,1.8311897988850152,0.15790551807364508,0.1637463744461619,0
2,0.00014371428571428575,0.3952115002756238,0.18178145902823728,0.3215540260426851,0.12822739978493589,26.825094947106845,9.55763499607253,1.4731495327467292,1.071081188758024,0.39726135172735283,0.647548213629288,0
3,0.00021507142857142865,0.12285433374461531,0.08811101279556413,0.08630877915814546,0.061493818163420956,6.065154161925411,4.071320767993511,0.7309110720133354,0.5323438436059652,0.7754719352159388,0.8402874019998599,0
4,0.00028642857142857154,0.08086362687933024,0.07031970524771373,0.06013410253746304,0.05367750902661952,3.9950953523073776,3.438118739490564,0.41459048490772094,0.33284391721455336,0.8706942721137683,0.8924744658282016,0
5,0.0003577857142857144,0.06739706882813021,0.06070667877323718,0.05374605164726894,0.049664477799987033,3.4708622074169275,2.988581322126967,0.27302032966561324,0.2208440281318323,0.9206926965348333,0.9402495848115209,0
6,0.00042914285714285727,0.06037961583701832,0.056691208333772565,0.0514093243243816,0.04959161604121731,3.3104330466324154,3.020140515049394,0.17940582303343627,0.1419918501845197,0.9507421751075086,0.9606706171562914,0
7,0.0005005000000000002,0.05868451217637497,0.05777234346619338,0.052361018831965596,0.05228486716875014,3.4328559983115134,3.5456315444754907,0.1264698628129211,0.10974952185869999,0.9626390589222381,0.9682339624981103,0
8,0.000571857142857143,0.053971351957696666,0.052242677663961845,0.049087968767079077,0.04798639056807086,3.1398530634332196,3.107645545287705,0.09766766909897442,0.08512574289081888,0.9705808178618344,0.9734022359777095,0
9,0.0006432142857142859,0.05039231322541617,0.050353693404031494,0.0463809151103705,0.04680993075867732,2.9126671239222293,2.9295106524704653,0.08022796086437976,0.07087526060091387,0.9735117057724434,0.9780662980789527,0
10,0.0007145714285714288,0.0519112163152562,0.05043063562076464,0.04802703465944125,0.04700863470961914,3.0786434228404254,2.7000161655370247,0.07768362722247214,0.06844001150207864,0.9729444369678895,0.9768057409126852,0
11,0.0007859285714285718,0.053560924546207325,0.05298280677905257,0.04901040591258913,0.048845447729026235,3.184249220860376,3.3453560353046736,0.09101036810095577,0.08274718796460788,0.9664838781636623,0.9692424084264755,0
12,0.0008572857142857146,0.05056585897573705,0.04806973555295641,0.04707360979566309,0.0454877295214239,2.969316228684624,2.8683861386921734,0.06984499369689734,0.05164010777457145,0.9763795646912308,0.9851254207496157,0
13,0.0009286428571428576,0.05092342526503904,0.05222439577857724,0.047652663360190604,0.04907104061684256,3.0489351198662806,3.0396807494897433,0.06541524337138144,0.06306710923704571,0.9758122948760785,0.9770578513691829,0
14,0.001,0.05124990972875046,0.051043937329546166,0.04787256129926383,0.04840161901243951,3.0655437631148117,3.034698822692771,0.06754696606053631,0.052846360328510644,0.9746620002115548,0.9817219154239377,0
15,0.000999965163307042,0.05052257735272908,0.04616113606928186,0.04736383993659134,0.04357016069907777,2.995067760295254,2.7206526623988805,0.06317474687401134,0.05181953024232311,0.9778765222652166,0.9813437480787063,0
16,0.0009998606580874077,0.047399362227210126,0.0470486326974562,0.044513020491872224,0.044138850292270035,2.7978541175858753,2.7162078012963886,0.05772683998269707,0.058195644986557354,0.9783177318632658,0.9773099748766408,0
17,0.0009996864989181393,0.04563623193115731,0.044966653142005604,0.04259885011101073,0.042274716368080556,2.6458163836966286,2.6147682386374513,0.060747639405376495,0.0538387453390388,0.9773092537987811,0.9788226323787131,0
18,0.0009994427100920476,0.04382336396214578,0.041498391448204205,0.04164908301598399,0.03983919095066251,2.547603596425568,2.4322189536083245,0.04348561827576238,0.03318401956812184,0.9847625333641236,0.9891592038770228,0
