epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy,lbfgs_phase
1,7.235714285714286e-05,1.4305876086359384,1.3432995423263219,1.3489596497148086,1.261586480223034,117.84329932329052,109.89437732049771,1.632559074503772,1.634260630451324,0.2509060537639272,0.2446741472911402,0
2,0.00014371428571428575,0.4366242838530088,0.1792897578616709,0.3677170170040617,0.12850313313323222,31.104921270403363,9.541920237323007,1.3781452792489763,1.0157325157042667,0.45025369437326723,0.7112063560331964,0
3,0.00021507142857142865,0.11946439185757066,0.08214492200640522,0.08493907567139349,0.05783503246208946,5.9897974608829685,3.7784539909091106,0.6905062948463506,0.4861977851384828,0.8119189431314107,0.8613387039791782,0
4,0.00028642857142857154,0.07550903960476829,0.06522540704259262,0.05656355445816118,0.049977129768802316,3.6737776602149697,3.2154542578133753,0.3789096938198504,0.3049655368089766,0.8886892935637698,0.9122652178316779,0
5,0.0003577857142857144,0.0631227674045657,0.06695180882102346,0.05031077189202576,0.05646221026530276,3.191441352666974,3.7369696985769134,0.25623991169954224,0.20979195382583643,0.9293593001265729,0.9445354801535862,0
6,0.00042914285714285727,0.06287322448452265,0.05619390898948958,0.053820044625251015,0.048659901473834144,3.6066593086492973,2.930148137588001,0.18106359812277212,0.15068015128610776,0.9507579321535321,0.9596621704465216,0
7,0.0005005000000000002,0.05985805687285395,0.05373619280527297,0.05304778230753902,0.04803492988065424,3.5270908342248264,3.14412554753288,0.13620549082847147,0.11402526331228881,0.95950332284819,0.9652086251037172,0
8,0.000571857142857143,0.05438064693634913,0.052323418161888735,0.04909961858656809,0.0477585981276084,3.167359206097249,3.1514726598461444,0.10562057300661519,0.09129638602769527,0.9678705345877653,0.970881121059121,0
9,0.0006432142857142859,0.05076948846594527,0.04958947565414544,0.04653788741197472,0.045813688047330735,2.9624191044310955,2.7170274602980657,0.0846320227716468,0.07551574636592129,0.9739371576162986,0.9750409597078038,0
10,0.0007145714285714288,0.04999634313726511,0.052914489808234204,0.046275960860342996,0.04935134377306592,2.8891242091059364,3.029254931302385,0.07440764651241118,0.07126292046011584,0.9748195751387105,0.975040960098506,0
11,0.0007859285714285718,0.05159470117134209,0.04363595033866317,0.04792608434968898,0.040716645352332964,3.0599074548246024,2.4711377839790862,0.07337233882677652,0.058386090717440546,0.9740632166424738,0.9838648635833482,0
12,0.0008572857142857146,0.04929574569843099,0.04943128944393757,0.04582009734386591,0.04614248543228265,2.893675342929611,2.7119247598995497,0.06951296936632206,0.06577607519247486,0.9757177502443787,0.9775620750170946,0
13,0.0009286428571428576,0.04996469938548595,0.05183958642294619,0.04659549258575386,0.048581005905617626,3.0038520461209863,3.1436468781310523,0.06738413718463095,0.06517160674290595,0.975938356094388,0.9742846246266386,0
14,0.001,0.05426965113893015,0.049634463534268154,0.05019015518965518,0.04647768736186161,3.3131914284410287,2.9044914751114166,0.0815899186248397,0.06313552343686081,0.9705965760086214,0.9774360191051166,0
15,0.000999965163307042,0.048422377104211614,0.049112465039137916,0.04537980082772369,0.044859959427527935,2.9158628048445516,2.529256152788117,0.06085153130641793,0.0850501165656143,0.977309255057333,0.9703769090947115,0
16,0.0009998606580874077,0.047081890464883785,0.0430748805152007,0.04388784423424945,0.04089203918418231,2.736485244917421,2.5292223395457354,0.06388092317004798,0.04365685714116903,0.9773092549220856,0.9880247032087868,0
17,0.0009996864989181393,0.04394594945185165,0.04430010986932211,0.04169011893418467,0.0423794993537868,2.577289627846466,2.5912576098618194,0.04511661527930257,0.03841220575658217,0.9843055669905457,0.986007810766003,0
18,0.0009994427100920476,0.049422950155044276,0.04775475884849842,0.046150955788307246,0.0447597648372239,2.9938513701789553,2.9676863316192494,0.06543988095698161,0.05989985871385254,0.975560176891352,0.9785705219222155,0
19,0.0009991293256143238,0.04476669547630132,0.044617304053182455,0.04201505974647524,0.04224545004560775,2.617824806597061,2.479283018249229,0.05503271172192785,0.04743709276432304,0.9800352950393073,0.9832345830467029,0
20,0.0009987463891977957,0.04199090283896477,0.040680471357847095,0.03987159993365561,0.03874184320694063,2.432040738652203,2.360747214300131,0.04238605099947358,0.03877256396858776,0.9847940488593622,0.9875204785841193,0
21,0.0009982939542568317,0.04137355677255414,0.0425379204315029,0.03934398609072384,0.04025320410277644,2.417466253649895,2.3392308300505906,0.040591412904603025,0.04569434014908696,0.9856922237527671,0.9826043046589203,0
22,0.0009977720838998882,0.04288642120509349,0.04410424731980803,0.04084024062103536,0.04215313208316564,2.5530847669838694,2.7329220172211754,0.04092361071787718,0.03902229751424682,0.9851091982177668,0.9866380891537856,0
23,0.0009971808509207087,0.04168607273556219,0.04147290241278001,0.03986420278645502,0.039113942749744765,2.451444082618387,2.4984288361399227,0.03643739627566975,0.047179203242867465,0.9871576673699531,0.9843690850823971,0
24,0.0009965203377881693,0.04243243928283846,0.04440858522630814,0.04020375282918711,0.04211759662682271,2.496442163525173,2.4529525656936357,0.044573729196299504,0.04581975841515079,0.983423149783711,0.982100082573818,0
25,0.0009957906366347751,0.041135353950935004,0.03861720669255286,0.03914598428706845,0.03702845334862079,2.3833899812661397,2.2478471715648944,0.03978739061799437,0.031775066580214374,0.9851564704209105,0.989915538958188,0
26,0.0009949918492438096,0.04033933611878611,0.040195380018094924,0.038731290800886414,0.03785760597251078,2.3544949859109288,2.3457317405791085,0.03216090551416521,0.046755472864247985,0.9881661449291386,0.9802092474104702,0
27,0.0009941240870351366,0.0428068361654448,0.04505531988088471,0.040798518425608284,0.04285973854918025,2.548501040842271,2.558944820471133,0.040166360087931535,0.04391162338402824,0.984667989237723,0.9828564166782273,0
28,0.00099318747104966,0.04623765465703212,0.042112606025449896,0.043823422454873986,0.0400324339378373,2.791328042977577,2.4423956894474856,0.0482846445164111,0.04160342733759034,0.9819419472664853,0.983990919299975,0
29,0.0009921821319324386,0.04015021635475568,0.040000837070842295,0.0383562433923821,0.03854697954004024,2.343441233799199,2.3443419766819793,0.035879465078899275,0.02907715921642297,0.9866849435802998,0.9909239864493624,0
30,0.0009911082099144642,0.03837191109917958,0.03784318188045464,0.0370395514097483,0.036406203786977884,2.244716183153674,2.1311814222692855,0.02664719193284843,0.02873957955116329,0.990718854367423,0.9887810382899519,0
31,0.0009899658547931002,0.04511001553793953,0.04358182578610244,0.0415313818708397,0.040725651181756244,2.5987844659890595,2.4099276441802266,0.0715726743776017,0.057123492086923966,0.9757335076153716,0.9799571346097585,0
32,0.0009887552259111882,0.04184975903438393,0.04002984633419668,0.03961165745689113,0.038093759118195784,2.466473640981862,2.3955928834227285,0.044762033234460714,0.038721743723163685,0.9839273879002158,0.9844951423618331,0
33,0.000987476492134821,0.041344078225805235,0.042737185959273956,0.03983270267173091,0.04081543779323955,2.461369497912556,2.537399742742452,0.03022751701710854,0.03843496246931383,0.9889067463568106,0.9837388066946146,0
34,0.0009861298318297879,0.04086249505832807,0.038768251635369955,0.03916204440214651,0.03698246010595487,2.4423093086028205,2.269474946579476,0.034009011935168316,0.035715823977825,0.9872994839699922,0.9871423122156437,0
