epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy
1,0.001,0.8272904777526855,0.39964676936467486,0.6786793851852417,0.27453813115755715,48.187006607055665,19.453481165568032,1.4861108096440634,1.2510864082972208,0.3333333333333333,0.5566666698455811
2,0.001,0.40423009673754373,0.2618401924769084,0.2913301606973012,0.1578838069240252,20.555005849202473,10.95745049794515,1.1289993341763813,1.0395637051264446,0.6320833349227906,0.6866666714350382
3,0.001,0.2830647830168406,0.19316779752572377,0.1925490520397822,0.10637065430482229,13.39227066040039,7.232302010854085,0.9051572759946187,0.8679714194933573,0.7387500007947286,0.7500000031789144
4,0.001,0.2130908836921056,0.16306418299674988,0.13856079598267873,0.09009819090366364,9.494917386372885,6.065041332244873,0.7453008516629537,0.7296599086125691,0.7766666674613952,0.7766666666666666
5,0.001,0.17017034749190013,0.14867071211338043,0.10728266189495722,0.08500962053736051,7.233095010121663,5.741543000539144,0.6288768283526103,0.6366109887758891,0.8083333349227906,0.7900000031789144
6,0.001,0.13776898791392644,0.11714145213365555,0.08392333249251048,0.06283448338508606,5.564659875233968,4.102118994394938,0.5384565544128418,0.5430696344375611,0.8354166682561238,0.8100000023841858
7,0.001,0.11746330340703329,0.10340843975543976,0.07103711426258087,0.05490590964754422,4.638527170817057,3.539005190531413,0.46426188508669536,0.48502534031867983,0.84625,0.820000007947286
8,0.001,0.10175489703814189,0.09930566181739171,0.06001140604416529,0.055568258812030154,3.8511017831166585,3.5955667082468667,0.4174349025885264,0.4373739759127299,0.8629166674613953,0.8466666746139526
9,0.001,0.08887984643379847,0.09416982849438985,0.051225919052958487,0.05369941766063372,3.216781776746114,3.499427528381348,0.3765392780303955,0.4047040947278341,0.8800000015894572,0.8366666690508524
10,0.001,0.08509001781543096,0.07953548351923624,0.05095842724045118,0.043276993185281755,3.215101893742879,2.711968666712443,0.34131588141123453,0.36258490244547525,0.8800000007947286,0.8600000071525574
11,0.001,0.07565713971853257,0.0880977134903272,0.044350375731786094,0.054982166290283206,2.7500381978352864,3.6010068798065187,0.31306763013203937,0.3311554570992788,0.895,0.8800000071525573
12,0.001,0.07329602032899857,0.07578002870082855,0.04430953140060107,0.04498930330077807,2.751809275945028,2.8617810185750328,0.2898648820320765,0.3079072721799215,0.8983333333333333,0.8866666682561238
13,0.001,0.06732608705759048,0.06548424581686656,0.04047318900624911,0.03708885510762532,2.4877598667144776,2.260098826090495,0.2685289756457011,0.2839539325237274,0.9075000015894572,0.896666673819224
14,0.001,0.0638885643084844,0.06300879051287969,0.0389917920033137,0.03611229899028937,2.38908460299174,2.191653331120809,0.24896772344907125,0.26896490414937335,0.9129166674613952,0.8966666674613952
15,0.001,0.059411703546841936,0.05670204242070516,0.03591834840675195,0.032403351788719496,2.161643408139547,1.9217541853586833,0.23493355572223662,0.2429869016011556,0.9204166682561239,0.910000003973643
16,0.001,0.05545142322778702,0.05487931743264198,0.0338010785728693,0.03218523003160954,2.0071893167495727,1.929495890935262,0.2165034419298172,0.2269408671061198,0.9279166682561238,0.9333333396911621
17,0.001,0.05282922198375066,0.054611493746439616,0.032906143739819524,0.033753518064816794,1.960357092221578,2.04050266901652,0.19923077642917633,0.20857975045839947,0.9395833341280619,0.9266666706403096
18,0.001,0.05016265352567037,0.049701727132002514,0.031695406238238015,0.030874262948830923,1.8816922442118327,1.8201822725931804,0.1846724671125412,0.18827462593714397,0.9370833349227905,0.9433333396911621
19,0.001,0.04896871636311213,0.053119640201330184,0.031915144051114716,0.035548743605613706,1.8894133853912354,2.1748066679636637,0.17053571879863738,0.1757089521487554,0.9466666682561239,0.943333334128062
20,0.001,0.049380003809928893,0.04900483434398969,0.03328314408659935,0.033397889037926995,1.9877347532908123,2.017930218378703,0.16096859375635783,0.1560694287220637,0.9466666666666667,0.9633333365122477
21,0.001,0.04723626544078191,0.045872577279806134,0.03260598927736282,0.030534207224845886,1.9575067885716757,1.8097219880421955,0.1463027651111285,0.15338369945685068,0.9525000015894572,0.9400000063578288
22,0.001,0.04414811193943024,0.04940321574608485,0.03045375016828378,0.03554421248535315,1.809754598935445,2.1659684642155965,0.13694361050923665,0.13859002987543742,0.9579166682561239,0.9600000063578288
23,0.001,0.04371698280175527,0.041282198826471966,0.031046009783943493,0.02895048841834068,1.8419234832127889,1.6847033405303955,0.1267097195982933,0.12331709990898768,0.9587500015894572,0.96
24,0.001,0.042905885875225064,0.048813640276590985,0.030294394865632058,0.032026891857385636,1.7845534642537435,1.9276484298706054,0.12611490945021311,0.16786749581495922,0.9583333333333334,0.9266666706403096
25,0.001,0.043395987451076506,0.04927815834681193,0.031010766873757045,0.034506655087073644,1.8460313193003337,2.1186179733276367,0.1238522027929624,0.14771503259738286,0.95375,0.93
26,0.001,0.04373973449071249,0.04028996288776398,0.03217091140647729,0.029660395781199136,1.9352786334355672,1.7407095781962076,0.1156882298986117,0.10629566778739294,0.9600000007947286,0.9733333333333334
27,0.001,0.03959440658489863,0.04452625821034113,0.02921479957799117,0.033166468093792596,1.726697481473287,2.01925076007843,0.10379606733719508,0.11359790533781051,0.9629166674613953,0.96
28,0.001,0.04004275023937225,0.04687704965472221,0.02993464676042398,0.03541734961171945,1.776618701616923,2.194317240715027,0.10108102947473525,0.11459700097640356,0.9625,0.96
29,0.001,0.041440004607041676,0.04897025888164838,0.031230533719062804,0.03699768140912056,1.8785763915379843,2.2944649028778077,0.10209471036990483,0.11972578217585882,0.9591666682561238,0.946666669845581
