epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy
1,0.001,1.2776290702819824,0.19895845651626587,1.1082748651504517,0.039681147783994675,4.447213298007725e+31,1.5315399149527166e+30,1.6935422706604004,1.5927729606628418,0.21125,0.20999999344348907
2,0.001,1.1807580345869064,0.15788854658603668,1.0263501154631376,0.014191233552992344,4.191079910347581e+31,5.700004014779471e+29,1.5440793895721436,1.436972975730896,0.2875,0.38999998569488525
3,0.001,1.1113910883665086,0.1375659704208374,0.971302062086761,0.008704440668225288,3.9662581082189936e+31,3.363307188031624e+29,1.4008899879455567,1.2886152267456055,0.4375,0.5999999642372131
4,0.001,1.0751889330148696,0.1248566061258316,0.9460240217670798,0.006857454776763916,3.864561073694859e+31,2.332049829234044e+29,1.2916489219665528,1.1799914836883545,0.53125,0.6100000143051147
5,0.001,1.040169175863266,0.11700891703367233,0.918375337831676,0.006118432618677616,3.750726584577812e+31,2.3012190096246625e+29,1.2179380607604982,1.1089048385620117,0.53375,0.5999999642372131
6,0.001,1.0191772496700287,0.11027044802904129,0.9027397907525301,0.004108340013772249,3.687562410294592e+31,1.3583195833521442e+29,1.164374485015869,1.061621069908142,0.5325,0.5899999737739563
7,0.001,0.9909234204888344,0.10619684308767319,0.8787587677314878,0.0035076579079031944,3.58869831072981e+31,1.5448956551711707e+29,1.1216466689109803,1.026891827583313,0.52875,0.5899999737739563
8,0.001,0.9771360084414482,0.10205922275781631,0.8690965555049479,0.0025166484992951155,3.550948133847493e+31,9.911160158779029e+28,1.0803948879241942,0.9954257011413574,0.5625,0.5899999737739563
9,0.001,0.9541200411319732,0.09845780581235886,0.8495959546696394,0.002467615995556116,3.470872030876688e+31,8.361851829918935e+28,1.0452407360076905,0.9599018692970276,0.55875,0.6299999952316284
10,0.001,0.9316953361034394,0.09437193721532822,0.8307163974642754,0.0020973552018404007,3.3916376525569853e+31,9.593092720111716e+28,1.0097896099090575,0.9227458238601685,0.5575,0.6399999856948853
11,0.001,0.9131510791182518,0.09109088778495789,0.8154352171439677,0.0022087988909333944,3.3293324064304075e+31,9.592310696222153e+28,0.9771586465835571,0.8888208866119385,0.57625,0.6599999666213989
12,0.001,0.9010585322976112,0.08901084959506989,0.806239267247729,0.0024859432596713305,3.2909567679745857e+31,7.70350341288554e+28,0.9481924653053284,0.8652490377426147,0.59125,0.6499999761581421
