epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy
26,0.00025,0.028605615600943567,0.03293553134799004,0.022099950075149536,0.025204064682126045,1.2834741153717042,1.510545171737671,0.0650566548705101,0.07731466448307037,0.9755000014305115,0.9719999876022339
27,0.00025,0.025146811574697496,0.030961687713861465,0.020079454749822617,0.024996365770697592,1.1365359621047975,1.5112774877548218,0.05067356681823731,0.05965321406722069,0.9817499995231629,0.9779999828338624
28,0.00025,0.023779109433293342,0.031428015410900116,0.0192661013007164,0.024842703446745874,1.0794326224327087,1.4998096742630005,0.04513007810711861,0.06585312709212303,0.9855000004768372,0.9719999852180481
29,0.00025,0.02329127538204193,0.029414821162819862,0.01908923052251339,0.02370702950656414,1.067263910293579,1.4102360258102418,0.0420204456448555,0.057077916473150254,0.9880000004768371,0.9799999828338624
30,0.00025,0.02269760237634182,0.029343013107776643,0.0187369379401207,0.023567638039588928,1.0411780462265015,1.4049649829864501,0.039606643587350845,0.0577537562251091,0.9882500014305114,0.9759999828338624
31,0.00025,0.02199736252427101,0.028096601486206053,0.018659768402576448,0.02243308240175247,1.0365574007034302,1.3179422025680543,0.03337593944370747,0.05663517966866493,0.991,0.9819999804496765
32,0.00025,0.021924029231071472,0.029491332188248634,0.018579964578151704,0.022688305005431175,1.0307867412567138,1.335010004043579,0.033440648794174195,0.06803026992082596,0.99125,0.9779999804496765
33,0.00025,0.02232498423755169,0.027700924158096312,0.01863008211553097,0.02231995978951454,1.0328161907196045,1.306070273399353,0.03694901958107948,0.05380964013934136,0.9882499995231628,0.9779999852180481
34,0.00025,0.022459887564182282,0.0288941201120615,0.018584601879119873,0.022813264310359956,1.029660800933838,1.3441482410430907,0.03875285667181015,0.06080855801701546,0.9857500004768371,0.9739999852180481
35,0.00025,0.021609746426343918,0.028613661915063857,0.018426458790898322,0.022385551050305368,1.0176765699386596,1.3125861158370973,0.03183287525177002,0.06228110128641128,0.9897500004768371,0.9759999804496765
36,0.00025,0.022207888528704645,0.02906919628381729,0.01843159919977188,0.022622830182313917,1.0210383157730103,1.3300570821762085,0.03776289287209511,0.06446366101503372,0.9882499995231628,0.9719999828338624
37,0.000125,0.02190596167743206,0.029143661722540855,0.018548127323389053,0.022261302053928376,1.0282000455856324,1.3042941856384278,0.03357834206521511,0.0688235946893692,0.98725,0.9759999876022338
38,0.000125,0.02173433022201061,0.027380855560302734,0.01814270105957985,0.02202008956670761,1.0023038625717162,1.2890339860916138,0.035916292652487754,0.053607663571834566,0.9872500004768372,0.9819999804496765
39,0.000125,0.02107775968313217,0.02716036108136177,0.018225658908486365,0.0216967613697052,1.0099608597755432,1.265974308013916,0.02852100919187069,0.05463599547743797,0.992,0.9779999804496765
40,0.000125,0.020196768388152122,0.027960552513599395,0.017717424616217614,0.021515532568097115,0.9726316766738892,1.2532757625579833,0.02479343684762716,0.06445019581913948,0.9935000014305114,0.9779999804496765
41,0.000125,0.020476736202836035,0.026870742261409758,0.01778077384829521,0.02102539148926735,0.978013346195221,1.2164786357879638,0.02695962105691433,0.058453509628772736,0.991,0.9799999828338624
42,0.000125,0.02045129293203354,0.026572977915406228,0.01773098413646221,0.0212707160115242,0.9738129405975342,1.2350871572494506,0.027203085750341416,0.05302261531352997,0.9905000014305114,0.9819999804496765
43,0.000125,0.020051116541028022,0.027248203709721565,0.017653827399015425,0.021376145347952843,0.969012622833252,1.244815055847168,0.023972890377044677,0.05872057616710663,0.9927500014305115,0.9819999804496765
44,0.000125,0.020099857434630393,0.026647638559341432,0.017596951857209206,0.021168976962566376,0.9649640288352966,1.229370569229126,0.025029054760932923,0.05478661787509918,0.9930000004768371,0.9759999852180481
45,0.000125,0.020091830864548684,0.026460876435041428,0.017539975613355636,0.02125965102016926,0.9614361600875855,1.2355263013839721,0.025518551096320154,0.05201224860548973,0.99225,0.9859999804496765
46,0.000125,0.019871995687484743,0.026507646575570108,0.017582346469163894,0.020790861666202545,0.9634989309310913,1.201166880607605,0.02289649172127247,0.05716784718632698,0.9932500014305115,0.9779999828338624
47,0.000125,0.019930855423212053,0.02620690792798996,0.0174862210303545,0.021080869153141977,0.956601167678833,1.2228438081741333,0.024446342676877977,0.051260384202003476,0.9917500014305115,0.9819999804496765
48,0.000125,0.020203515216708184,0.027094785287976264,0.01773920913040638,0.021438920795917513,0.9755155744552613,1.2475137939453125,0.02464306251704693,0.05655864292383194,0.992,0.9759999828338624
49,0.000125,0.019864014863967897,0.026388353258371352,0.01765576119720936,0.021144712910056113,0.969524851322174,1.2269196720123292,0.02208253648877144,0.05243640530109406,0.99425,0.9839999828338623
50,0.000125,0.019514202564954758,0.026039923906326295,0.017497568175196647,0.020878752619028093,0.9581329445838929,1.2072456398010254,0.02016634338349104,0.051611711233854295,0.994,0.9819999828338623
51,0.000125,0.01954157428443432,0.026177127197384836,0.017445735946297645,0.020870892211794854,0.9537565336227417,1.2035063133239745,0.020958385832607746,0.053062342315912246,0.995,0.9839999804496765
52,0.000125,0.019784785836935045,0.02653635838627815,0.01749673168361187,0.021058348581194878,0.9580281343460083,1.2222769479751587,0.022880542188882826,0.05478009432554245,0.9932500014305115,0.9759999852180481
53,0.000125,0.019828868702054022,0.026401875242590904,0.017487694025039673,0.02108338703215122,0.9574887661933899,1.223595856666565,0.02341174840927124,0.053184878200292586,0.9917499995231629,0.9799999804496765
54,6.25e-05,0.019551013991236686,0.026371834576129915,0.01739409451186657,0.02075511357188225,0.9515135154724121,1.197715368270874,0.02156919454038143,0.05616720822453499,0.9940000014305115,0.9819999804496765
55,6.25e-05,0.018999075517058372,0.025569949761033058,0.017253864496946335,0.020632052078843117,0.9416402463912964,1.1913951807022094,0.017452110037207605,0.04937897300720215,0.99625,0.9839999804496765
56,6.25e-05,0.018990447372198106,0.02595537570118904,0.01717328044772148,0.020530313313007354,0.9371153259277344,1.1824910049438477,0.018171669736504553,0.0542506275177002,0.995,0.9839999780654908
57,6.25e-05,0.018962028071284293,0.026131026029586793,0.017191475555300713,0.020566332444548606,0.9383100967407226,1.1858263063430785,0.017705522768199443,0.055646936029195786,0.9950000014305115,0.9819999804496765
58,6.25e-05,0.018831726849079133,0.0256802521944046,0.01715426079928875,0.020612807273864747,0.9350817112922668,1.1902862176895141,0.016774661749601363,0.050674441754817966,0.9957500004768371,0.9819999804496765
59,3.125e-05,0.018672692030668257,0.025847938895225527,0.017094340220093728,0.020600698918104173,0.9314722256660461,1.1883213090896607,0.01578351754322648,0.0524723941385746,0.9965,0.9819999804496765
60,3.125e-05,0.01858772100508213,0.025797271132469178,0.017043083295226098,0.02049422624707222,0.9281068954467774,1.1803773221969605,0.015446376398205758,0.05303044876456261,0.9965000014305114,0.9839999804496765
