epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy,lbfgs_phase
1,7.235714285714286e-05,1.4625862234611267,1.3679049454885819,1.3750061725811993,1.2803888665943057,123.19762361602288,114.10832280426237,1.7516011712846482,1.7503212704929596,0.2425703568259781,0.24480019988214835,0
2,0.00014371428571428575,0.4533384925035737,0.18555852592171748,0.37874663515924367,0.13168872099806017,32.049703959403445,9.991522619737196,1.4918371257034815,1.0773960523101642,0.38911474488166303,0.6775494714891056,0
3,0.00021507142857142865,0.11931069892405007,0.08313995482442088,0.0827473495317001,0.05685291715181371,5.860162292598705,3.586335631497613,0.7312669571012326,0.5257407231633215,0.7858088296227878,0.851254255402273,0
4,0.00028642857142857154,0.07409500570492374,0.06650945094559513,0.05349193355616539,0.049900278221305376,3.4533096234251657,3.250315168504079,0.41206143237750187,0.33218345881920963,0.8755948419158569,0.8996596412852239,0
5,0.0003577857142857144,0.06691242193488024,0.06402552301400129,0.05299619869964328,0.05232245069841005,3.4198536431581643,3.578884574484287,0.27832445414370394,0.23406143861799422,0.9194163420683407,0.9341989086552765,0
6,0.00042914285714285727,0.06181916328600989,0.05736199838621055,0.05191607909784083,0.04905966545817802,3.3630216809782167,3.1008990309840416,0.19806168954004083,0.16604667297531223,0.9443131303821795,0.9512164335255062,0
7,0.0005005000000000002,0.05479279323512575,0.04890564228406278,0.04782153611486102,0.043107107096664786,2.988334110617123,2.602272680153481,0.1394251457806089,0.1159706816394678,0.9604014987521932,0.9669734037690335,0
8,0.000571857142857143,0.0561101133318058,0.05304153219990542,0.05065438468087306,0.04807949984030812,3.3257669713742035,3.141344814391901,0.10911456652372838,0.09924064212878204,0.9652075236971697,0.9659649584267218,0
9,0.0006432142857142859,0.058824032347384356,0.062151428937093016,0.05390635854484627,0.0556273620900156,3.562031787439102,3.8506996339497195,0.09835347387154153,0.13048133981546448,0.9681384121581603,0.9408798729292941,0
10,0.0007145714285714288,0.05276351333831938,0.05400664226201193,0.048218303534534025,0.04874211227053819,3.1199184971833103,3.199251720497471,0.09090419969146099,0.10529060511334794,0.9677917472594347,0.9619311741272077,0
11,0.0007859285714285718,0.05225512396286755,0.0521772979809983,0.048220588016477516,0.04855292753187206,3.0806321696394168,3.106461387195729,0.08069072204741291,0.07248741041948287,0.9715420243862631,0.9739064586488654,0
12,0.0008572857142857146,0.05183457093739095,0.04662951891947165,0.048213106648905664,0.04334219454823009,3.046181852429601,2.75861852547417,0.07242928626279527,0.06574648623112304,0.9750086651553629,0.9826043052449738,0
13,0.0009286428571428576,0.047102076624783135,0.046759161732355496,0.04411904640008088,0.043968424605332214,2.738836457225844,2.703881210447124,0.059660606644266936,0.05581474109223732,0.9803346862058425,0.9805874129975412,0
14,0.001,0.052273128613031745,0.05114434538090964,0.04886812123136791,0.04831425583072934,3.1872966238051124,3.2754543655895128,0.06810014558343364,0.05660178210479712,0.974914119838034,0.9826043056356761,0
15,0.000999965163307042,0.05072160478582591,0.049662806673171946,0.04739910551020137,0.04656709965140465,3.0858151873617747,3.097470365736113,0.06644998323747014,0.061914132973495024,0.9761116873913305,0.9780662971021968,0
16,0.0009998606580874077,0.047877342150468565,0.05127700748969023,0.04505117426315474,0.04865651556062815,2.8392176844057766,2.937877866910172,0.05652335667650742,0.05240983702265854,0.9795625713623602,0.9810916364501017,0
17,0.0009996864989181393,0.04624397663785772,0.04858066928222518,0.04358101966682111,0.04567416551897764,2.700663661563067,2.943289406645513,0.053259139810390155,0.058130056030374896,0.9809334696622174,0.9785705221175667,0
18,0.0009994427100920476,0.047216762527168346,0.04564568232925726,0.044546689966374245,0.04128369581873309,2.8016786950628845,2.6445624421707667,0.05340145638381093,0.08723972733656726,0.98052377702083,0.9694945184922709,0
19,0.0009991293256143238,0.04263598355651747,0.04617910213523354,0.04021702248170243,0.04252208393974847,2.4814252605515175,2.436335618868912,0.04837922738707523,0.07314036198624382,0.9827613365503284,0.973402246879807,0
20,0.0009987463891977957,0.04587926542491077,0.0437196037210463,0.042550313972435194,0.040357466534927784,2.6939231584496715,2.7658178325440534,0.06657903505745343,0.06724273242487457,0.976032900545758,0.9739064574767584,0
21,0.0009982939542568317,0.04363608083303436,0.04516134640681147,0.040835088998077425,0.04283154005419332,2.537105581829608,2.7242395149929655,0.05601984193099321,0.04659613630477633,0.9793892390867527,0.9834866944799564,0
22,0.0009977720838998882,0.04200422632627466,0.0419616515043929,0.04006450267368976,0.04020520920147815,2.4804311367811054,2.5342712884710847,0.03879446626690547,0.035128834152674746,0.9856764661112793,0.9881507577533065,0
23,0.0009971808509207087,0.042530214577248315,0.04548400785122665,0.04030183293924451,0.042899260039845254,2.4824210042774064,2.8324914542690705,0.044567633310223065,0.051694970045435495,0.9832498172958403,0.9821000812063598,0
24,0.0009965203377881693,0.04469882071441806,0.04107678261888774,0.04194555122942171,0.0385460589702322,2.6129667147698656,2.278476568153763,0.05506538598074166,0.05061448270075336,0.9794049972335396,0.9783184077540458,0
25,0.0009957906366347751,0.043060274672423335,0.04284148616276021,0.040826104492012946,0.04011059154872709,2.570559778784846,2.5567204369492447,0.04468340437742716,0.05461789708930638,0.9837540566032734,0.9799571332423005,0
