epoch,lr,train_loss,val_loss,train_regression_mse,val_regression_mse,train_stress_mse,val_stress_mse,train_branch_loss,val_branch_loss,train_branch_accuracy,val_branch_accuracy,lbfgs_phase
1,7.235714285714286e-05,1.2884676944506592,1.1951306535544588,1.2021510912864035,1.108817009536342,105.74660422985231,97.19820496186352,1.7263319482158965,1.7262728729389902,0.2131984493775356,0.21265599241657032,0
2,0.00014371428571428575,0.4411367715853334,0.20006640101236486,0.370688591447931,0.1453171387158891,30.85062441243251,10.920181053456872,1.4089635353760708,1.0949852056045273,0.4500488463450754,0.7033908901141869,0
3,0.00021507142857142865,0.1299453016805745,0.08677305905252872,0.0918541361394456,0.05972889182014001,6.581736800627871,3.838138458783789,0.761823304120789,0.540883341773858,0.791891208461334,0.8396571230260238,0
4,0.00028642857142857154,0.08033644666483834,0.06883598763585376,0.059438124334152645,0.051911749491851025,3.8523920854293356,3.3330394580958393,0.4179664177792556,0.33848473643814797,0.8683464105139536,0.8949955789886296,0
5,0.0003577857142857144,0.06982707122630136,0.06556826194361572,0.05572768339256166,0.05380795111455428,3.6094991087308657,3.307887351604574,0.281987740349309,0.23520619495923623,0.9161230334170598,0.9294088025209087,0
6,0.00042914285714285727,0.06618677712628247,0.06112193990323623,0.05605901923182181,0.05268215074840326,3.767459493517286,3.2334816362673586,0.20255515405438676,0.1687957840696584,0.9406258853371995,0.9495777088186561,0
7,0.0005005000000000002,0.059466350391718006,0.05781733753321887,0.05233197892074445,0.05149294193056888,3.3501934648210057,3.098116130857709,0.14268743664487415,0.12648790530962795,0.9598815026917724,0.9586537243228053,0
8,0.000571857142857143,0.05762705100457648,0.0508137074527262,0.05194374612999201,0.04599903920682054,3.39353210665855,2.8036271838451805,0.11366609844123865,0.0962933584405317,0.9641675325869267,0.9664691812932289,0
9,0.0006432142857142859,0.05430238746525281,0.05698527964638549,0.04990945994210139,0.052233808810452746,3.158642852570474,3.7096477886864987,0.08785855384139499,0.09502942392598572,0.9723771683211241,0.9607966724822159,0
10,0.0007145714285714288,0.052263625856405704,0.04722581051837582,0.04839849719694172,0.04402412218414458,3.1020502546342943,2.885806567188351,0.07730257031010739,0.06403375370692113,0.9745359407026217,0.9797050225904516,0
